modulo,area,prateleira,altura_face_mm,zona,vao_livre_mm,facing,facings_na_prateleira,ordem,referencia,nome,ambiente,categoria,frente_mm,profundidade_min_mm,altura_mm,faturamento_12m,clientes
62,Gôndola A,2,438,chao,323,3,1,3,179.024.001,Porta Frios com Pinça,COZINHA,COZINHA,175,285,53,498382.64,775
62,Gôndola A,2,438,chao,323,3,1,4,004.006.002,Gaveteiro Com 4 Gavetas - Branca (004/4B),ORGANIZACAO,ORGANIZACAO,180,285,225,472218.28,359
62,Gôndola A,3,776,chao,247,3,1,1,254.006.002,Modular Rattan,ORGANIZACAO,ORGANIZACAO,265,372,145,508523.35,246
62,Gôndola A,3,776,chao,247,3,1,2,122.012.002,Parede com Ventosa,BANHO E LAVANDERIA,BANHEIRO,89,285,202,501028.91,1209
62,Gôndola A,3,776,chao,247,3,1,3,179.024.001,Porta Frios com Pinça,COZINHA,COZINHA,175,285,53,498382.64,775
62,Gôndola A,3,776,chao,247,3,1,4,004.006.002,Gaveteiro Com 4 Gavetas - Branca (004/4B),ORGANIZACAO,ORGANIZACAO,180,285,225,472218.28,359
62,Gôndola A,4,1038,maos,700,2,1,1,254.006.002,Modular Rattan,ORGANIZACAO,ORGANIZACAO,265,372,145,508523.35,246
62,Gôndola A,4,1038,maos,700,2,1,2,122.012.002,Parede com Ventosa,BANHO E LAVANDERIA,BANHEIRO,89,285,202,501028.91,1209
62,Gôndola A,4,1038,maos,700,2,1,3,179.024.001,Porta Frios com Pinça,COZINHA,COZINHA,175,285,53,498382.64,775
62,Gôndola A,4,1038,maos,700,2,1,4,004.006.002,Gaveteiro Com 4 Gavetas - Branca (004/4B),ORGANIZACAO,ORGANIZACAO,180,285,225,472218.28,359
63,Gôndola A,1,100,chao,490,3,1,1,013.050.004,Suporte Para Botijão,ORGANIZACAO,ORGANIZACAO,290,372,60,1278677.41,722
63,Gôndola A,1,100,chao,490,3,1,2,013.050.003,Suporte Para Botijão,ORGANIZACAO,ORGANIZACAO,290,372,60,663645.62,1146
63,Gôndola A,1,100,chao,490,3,1,3,019.024.001,Maleta Organiza Tudo c/Divis. Móveis,ORGANIZACAO,ORGANIZACAO,118,285,41,408590.74,872
63,Gôndola A,1,100,chao,490,3,2,4,184.016.001,Transparente,ORGANIZACAO,ORGANIZACAO,7,285,152,21946.65,113
63,Gôndola A,1,100,chao,490,3,1,5,184.010.003,10 Peças - Preto,ORGANIZACAO,ORGANIZACAO,7,285,152,2783.5,15
63,Gôndola A,2,605,chao,323,1,2,1,353.006.001,Kit Potes Modulares com 6 Peças,COZINHA,POTES,110,285,285,435974.81,178
63,Gôndola A,2,605,chao,323,1,1,2,323.006.001,"Pote Modular - Transparente 2,4L",COZINHA,POTES,110,285,285,99223.19,371
63,Gôndola A,2,605,chao,323,1,2,3,182.012.546,Jarra com Tampa Flip Top,COZINHA,JARRAS,124,285,267,161891.71,353
63,Gôndola A,2,605,chao,323,1,1,4,182.012.002,Jarra com Tampa Flip Top,COZINHA,JARRAS,124,285,267,104879.67,312
63,Gôndola A,3,943,maos,323,1,1,1,081.012.003,Porta Papel Toalha,COZINHA,COZINHA,148,285,263,31578.92,459
63,Gôndola A,3,943,maos,323,1,1,2,081.012.002,Porta Papel Toalha,COZINHA,COZINHA,148,285,263,22711.54,256
63,Gôndola A,3,943,maos,323,1,1,3,237.006.003,Pote Acoplado com Copo Medidor,COZINHA,POTES,205,285,255,275398.26,742
63,Gôndola A,3,943,maos,323,1,1,4,237.006.002,Pote Acoplado com Copo Medidor,COZINHA,POTES,205,285,255,240463.15,612
63,Gôndola A,4,1281,maos,247,1,1,1,503.006.001,Caixa Organizadora Flat com Tampa,ORGANIZACAO,ORGANIZACAO,259,372,139,165707.81,305
63,Gôndola A,4,1281,maos,247,1,1,2,503.006.003,Caixa Organizadora Flat com Tampa,ORGANIZACAO,ORGANIZACAO,259,372,139,147690.73,220
63,Gôndola A,4,1281,maos,247,1,1,3,308.006.520,Estojo Super Prático,ORGANIZACAO,ORGANIZACAO,205,285,59,51702.32,115
63,Gôndola A,5,1542,olhos,700,1,1,1,013.050.004,Suporte Para Botijão,ORGANIZACAO,ORGANIZACAO,290,372,60,1278677.41,722
63,Gôndola A,5,1542,olhos,700,1,1,2,013.050.003,Suporte Para Botijão,ORGANIZACAO,ORGANIZACAO,290,372,60,663645.62,1146
63,Gôndola A,5,1542,olhos,700,1,1,3,019.024.001,Maleta Organiza Tudo c/Divis. Móveis,ORGANIZACAO,ORGANIZACAO,118,285,41,408590.74,872
63,Gôndola A,5,1542,olhos,700,1,2,4,184.016.001,Transparente,ORGANIZACAO,ORGANIZACAO,7,285,152,21946.65,113
63,Gôndola A,5,1542,olhos,700,1,1,5,184.010.003,10 Peças - Preto,ORGANIZACAO,ORGANIZACAO,7,285,152,2783.5,15
64,Gôndola A,1,100,chao,490,3,1,1,004.006.003,Gaveteiro Com 4 Gavetas - Preta (004/4P),ORGANIZACAO,ORGANIZACAO,180,285,225,739649.29,589
64,Gôndola A,1,100,chao,490,3,1,2,004.006.002,Gaveteiro Com 4 Gavetas - Branca (004/4B),ORGANIZACAO,ORGANIZACAO,180,285,225,472218.28,359
64,Gôndola A,1,100,chao,490,3,1,3,004.006.012,Gaveteiro Com 4 Gavetas - Rosa,ORGANIZACAO,ORGANIZACAO,180,285,225,183630.34,121
64,Gôndola A,1,100,chao,490,3,1,4,138.012.001,Organiza Tudo com Divisórias Móveis,ORGANIZACAO,ORGANIZACAO,175,285,43,387480.06,861
64,Gôndola A,2,605,chao,323,3,1,1,004.006.003,Gaveteiro Com 4 Gavetas - Preta (004/4P),ORGANIZACAO,ORGANIZACAO,180,285,225,739649.29,589
64,Gôndola A,2,605,chao,323,3,1,2,004.006.002,Gaveteiro Com 4 Gavetas - Branca (004/4B),ORGANIZACAO,ORGANIZACAO,180,285,225,472218.28,359
64,Gôndola A,2,605,chao,323,3,1,3,004.006.012,Gaveteiro Com 4 Gavetas - Rosa,ORGANIZACAO,ORGANIZACAO,180,285,225,183630.34,121
64,Gôndola A,2,605,chao,323,3,1,4,138.012.001,Organiza Tudo com Divisórias Móveis,ORGANIZACAO,ORGANIZACAO,175,285,43,387480.06,861
64,Gôndola A,3,943,maos,323,3,1,1,004.006.003,Gaveteiro Com 4 Gavetas - Preta (004/4P),ORGANIZACAO,ORGANIZACAO,180,285,225,739649.29,589
64,Gôndola A,3,943,maos,323,3,1,2,004.006.002,Gaveteiro Com 4 Gavetas - Branca (004/4B),ORGANIZACAO,ORGANIZACAO,180,285,225,472218.28,359
64,Gôndola A,3,943,maos,323,3,1,3,004.006.012,Gaveteiro Com 4 Gavetas - Rosa,ORGANIZACAO,ORGANIZACAO,180,285,225,183630.34,121
64,Gôndola A,3,943,maos,323,3,1,4,138.012.001,Organiza Tudo com Divisórias Móveis,ORGANIZACAO,ORGANIZACAO,175,285,43,387480.06,861
64,Gôndola A,4,1281,maos,247,1,1,1,313.006.560,Organizador De Cosmeticos Com 2 Gavetas - Preta,ORGANIZACAO,ORGANIZACAO,185,285,210,201370.79,235
64,Gôndola A,4,1281,maos,247,1,1,2,313.006.561,Organizador De Cosmeticos Com 2 Gavetas - Branca,ORGANIZACAO,ORGANIZACAO,185,285,210,62183.19,140
64,Gôndola A,4,1281,maos,247,1,1,3,313.006.562,Organizador De Cosmeticos Com 2 Gavetas - Rosa,ORGANIZACAO,ORGANIZACAO,185,285,210,32732.74,125
64,Gôndola A,4,1281,maos,247,1,1,4,161.012.002,Porta Tudo,ORGANIZACAO,ORGANIZACAO,139,285,98,33921.65,222
64,Gôndola A,5,1542,olhos,700,1,1,1,004.006.003,Gaveteiro Com 4 Gavetas - Preta (004/4P),ORGANIZACAO,ORGANIZACAO,180,285,225,739649.29,589
64,Gôndola A,5,1542,olhos,700,1,1,2,004.006.002,Gaveteiro Com 4 Gavetas - Branca (004/4B),ORGANIZACAO,ORGANIZACAO,180,285,225,472218.28,359
64,Gôndola A,5,1542,olhos,700,1,1,3,004.006.012,Gaveteiro Com 4 Gavetas - Rosa,ORGANIZACAO,ORGANIZACAO,180,285,225,183630.34,121
64,Gôndola A,5,1542,olhos,700,1,1,4,138.012.001,Organiza Tudo com Divisórias Móveis,ORGANIZACAO,ORGANIZACAO,175,285,43,387480.06,861
65,Gôndola A,1,100,chao,490,3,1,1,041.012.003,Organizador Multiuso Rattan Com 3 Divisorias - Preto (041/P),ORGANIZACAO,ORGANIZACAO,110,285,178,859105.0,1727
65,Gôndola A,1,100,chao,490,3,1,2,041.012.002,Organizador Multiuso Rattan Com 3 Divisórias - Branco (041/B),ORGANIZACAO,ORGANIZACAO,110,285,178,341502.29,1186
65,Gôndola A,1,100,chao,490,3,1,3,041.012.086,Organizador Multiuso Rattan Com 3 Divisorias - Chumbo,ORGANIZACAO,ORGANIZACAO,110,285,178,92531.34,593
65,Gôndola A,1,100,chao,490,3,1,4,106.012.001,Maleta Organiza Tudo c/Divis. Móveis,ORGANIZACAO,ORGANIZACAO,195,372,48,533419.13,783
65,Gôndola A,1,100,chao,490,3,2,5,198.012.001,Estojo Super Prático,ORGANIZACAO,ORGANIZACAO,64,285,40,127247.8,549
65,Gôndola A,1,100,chao,490,3,1,6,198.012.066,Estojo Super Prático,ORGANIZACAO,ORGANIZACAO,64,285,40,81519.59,423
65,Gôndola A,2,605,chao,323,3,1,1,041.012.003,Organizador Multiuso Rattan Com 3 Divisorias - Preto (041/P),ORGANIZACAO,ORGANIZACAO,110,285,178,859105.0,1727
65,Gôndola A,2,605,chao,323,3,1,2,041.012.002,Organizador Multiuso Rattan Com 3 Divisórias - Branco (041/B),ORGANIZACAO,ORGANIZACAO,110,285,178,341502.29,1186
65,Gôndola A,2,605,chao,323,3,1,3,041.012.086,Organizador Multiuso Rattan Com 3 Divisorias - Chumbo,ORGANIZACAO,ORGANIZACAO,110,285,178,92531.34,593
65,Gôndola A,2,605,chao,323,3,1,4,106.012.001,Maleta Organiza Tudo c/Divis. Móveis,ORGANIZACAO,ORGANIZACAO,195,372,48,533419.13,783
65,Gôndola A,2,605,chao,323,3,2,5,198.012.001,Estojo Super Prático,ORGANIZACAO,ORGANIZACAO,64,285,40,127247.8,549
65,Gôndola A,2,605,chao,323,3,1,6,198.012.066,Estojo Super Prático,ORGANIZACAO,ORGANIZACAO,64,285,40,81519.59,423
65,Gôndola A,3,943,maos,323,3,1,1,041.012.003,Organizador Multiuso Rattan Com 3 Divisorias - Preto (041/P),ORGANIZACAO,ORGANIZACAO,110,285,178,859105.0,1727
65,Gôndola A,3,943,maos,323,3,1,2,041.012.002,Organizador Multiuso Rattan Com 3 Divisórias - Branco (041/B),ORGANIZACAO,ORGANIZACAO,110,285,178,341502.29,1186
65,Gôndola A,3,943,maos,323,3,1,3,041.012.086,Organizador Multiuso Rattan Com 3 Divisorias - Chumbo,ORGANIZACAO,ORGANIZACAO,110,285,178,92531.34,593
65,Gôndola A,3,943,maos,323,3,1,4,106.012.001,Maleta Organiza Tudo c/Divis. Móveis,ORGANIZACAO,ORGANIZACAO,195,372,48,533419.13,783
65,Gôndola A,3,943,maos,323,3,2,5,198.012.001,Estojo Super Prático,ORGANIZACAO,ORGANIZACAO,64,285,40,127247.8,549
65,Gôndola A,3,943,maos,323,3,1,6,198.012.066,Estojo Super Prático,ORGANIZACAO,ORGANIZACAO,64,285,40,81519.59,423
65,Gôndola A,4,1281,maos,247,1,1,1,501.012.003,Caixa Organizadora Flat com Tampa,ORGANIZACAO,ORGANIZACAO,116,285,108,137598.56,267
65,Gôndola A,4,1281,maos,247,1,1,2,501.012.002,Caixa Organizadora Flat com Tampa,ORGANIZACAO,ORGANIZACAO,116,285,108,56742.2,106
65,Gôndola A,4,1281,maos,247,1,1,3,501.012.001,Caixa Organizadora Flat com Tampa,ORGANIZACAO,ORGANIZACAO,116,285,108,45872.67,178
65,Gôndola A,4,1281,maos,247,1,1,4,501.012.086,Caixa Organizadora Flat com Tampa,ORGANIZACAO,ORGANIZACAO,116,285,108,36008.52,85
65,Gôndola A,4,1281,maos,247,1,1,5,125.012.001,"Nitronbox 4,3L (125)",ORGANIZACAO,ORGANIZACAO,178,372,145,49152.34,183
65,Gôndola A,5,1542,olhos,700,1,1,1,041.012.003,Organizador Multiuso Rattan Com 3 Divisorias - Preto (041/P),ORGANIZACAO,ORGANIZACAO,110,285,178,859105.0,1727
65,Gôndola A,5,1542,olhos,700,1,1,2,041.012.002,Organizador Multiuso Rattan Com 3 Divisórias - Branco (041/B),ORGANIZACAO,ORGANIZACAO,110,285,178,341502.29,1186
65,Gôndola A,5,1542,olhos,700,1,1,3,041.012.086,Organizador Multiuso Rattan Com 3 Divisorias - Chumbo,ORGANIZACAO,ORGANIZACAO,110,285,178,92531.34,593
65,Gôndola A,5,1542,olhos,700,1,1,4,106.012.001,Maleta Organiza Tudo c/Divis. Móveis,ORGANIZACAO,ORGANIZACAO,195,372,48,533419.13,783
65,Gôndola A,5,1542,olhos,700,1,2,5,198.012.001,Estojo Super Prático,ORGANIZACAO,ORGANIZACAO,64,285,40,127247.8,549
65,Gôndola A,5,1542,olhos,700,1,1,6,198.012.066,Estojo Super Prático,ORGANIZACAO,ORGANIZACAO,64,285,40,81519.59,423
66,Gôndola A,1,100,chao,490,3,1,1,254.006.002,Modular Rattan,ORGANIZACAO,ORGANIZACAO,265,372,145,508523.35,246
66,Gôndola A,1,100,chao,490,3,1,2,254.006.001,Modular Rattan,ORGANIZACAO,ORGANIZACAO,265,372,145,404940.5,326
66,Gôndola A,1,100,chao,490,3,1,3,140.012.001,Estojo Multiuso,ORGANIZACAO,ORGANIZACAO,68,285,35,130666.19,865
66,Gôndola A,1,100,chao,490,3,1,4,140.012.066,Estojo Multiuso,ORGANIZACAO,ORGANIZACAO,68,285,35,70165.55,548
66,Gôndola A,2,605,chao,323,3,1,1,254.006.002,Modular Rattan,ORGANIZACAO,ORGANIZACAO,265,372,145,508523.35,246
66,Gôndola A,2,605,chao,323,3,1,2,254.006.001,Modular Rattan,ORGANIZACAO,ORGANIZACAO,265,372,145,404940.5,326
66,Gôndola A,2,605,chao,323,3,1,3,140.012.001,Estojo Multiuso,ORGANIZACAO,ORGANIZACAO,68,285,35,130666.19,865
66,Gôndola A,2,605,chao,323,3,1,4,140.012.066,Estojo Multiuso,ORGANIZACAO,ORGANIZACAO,68,285,35,70165.55,548
66,Gôndola A,3,943,maos,323,3,1,1,254.006.002,Modular Rattan,ORGANIZACAO,ORGANIZACAO,265,372,145,508523.35,246
66,Gôndola A,3,943,maos,323,3,1,2,254.006.001,Modular Rattan,ORGANIZACAO,ORGANIZACAO,265,372,145,404940.5,326
66,Gôndola A,3,943,maos,323,3,1,3,140.012.001,Estojo Multiuso,ORGANIZACAO,ORGANIZACAO,68,285,35,130666.19,865
66,Gôndola A,3,943,maos,323,3,1,4,140.012.066,Estojo Multiuso,ORGANIZACAO,ORGANIZACAO,68,285,35,70165.55,548
66,Gôndola A,4,1281,maos,247,1,1,1,502.012.001,Caixa Organizadora Flat com Tampa,ORGANIZACAO,ORGANIZACAO,175,285,107,130789.68,304
66,Gôndola A,4,1281,maos,247,1,1,2,502.012.002,Caixa Organizadora Flat com Tampa,ORGANIZACAO,ORGANIZACAO,175,285,107,62540.49,119
66,Gôndola A,4,1281,maos,247,1,1,3,502.012.003,Caixa Organizadora Flat com Tampa,ORGANIZACAO,ORGANIZACAO,175,285,107,41781.6,116
66,Gôndola A,4,1281,maos,247,1,1,4,502.012.086,Caixa Organizadora Flat com Tampa,ORGANIZACAO,ORGANIZACAO,175,285,107,33263.4,84
66,Gôndola A,5,1542,olhos,700,1,1,1,254.006.002,Modular Rattan,ORGANIZACAO,ORGANIZACAO,265,372,145,508523.35,246
66,Gôndola A,5,1542,olhos,700,1,1,2,254.006.001,Modular Rattan,ORGANIZACAO,ORGANIZACAO,265,372,145,404940.5,326
66,Gôndola A,5,1542,olhos,700,1,1,3,140.012.001,Estojo Multiuso,ORGANIZACAO,ORGANIZACAO,68,285,35,130666.19,865
66,Gôndola A,5,1542,olhos,700,1,1,4,140.012.066,Estojo Multiuso,ORGANIZACAO,ORGANIZACAO,68,285,35,70165.55,548
67,Gôndola A,1,100,chao,490,3,1,1,068.012.002,Rattan com Tampa,ORGANIZACAO,ORGANIZACAO,225,372,148,330909.31,399
67,Gôndola A,1,100,chao,490,3,1,2,068.012.003,Rattan com Tampa,ORGANIZACAO,ORGANIZACAO,225,372,148,314588.44,425
67,Gôndola A,1,100,chao,490,3,1,3,068.012.086,Rattan com Tampa,ORGANIZACAO,ORGANIZACAO,225,372,148,86249.99,167
67,Gôndola A,2,605,chao,323,3,1,1,068.012.002,Rattan com Tampa,ORGANIZACAO,ORGANIZACAO,225,372,148,330909.31,399
67,Gôndola A,2,605,chao,323,3,1,2,068.012.003,Rattan com Tampa,ORGANIZACAO,ORGANIZACAO,225,372,148,314588.44,425
67,Gôndola A,2,605,chao,323,3,1,3,068.012.086,Rattan com Tampa,ORGANIZACAO,ORGANIZACAO,225,372,148,86249.99,167
67,Gôndola A,3,943,maos,323,3,1,1,068.012.002,Rattan com Tampa,ORGANIZACAO,ORGANIZACAO,225,372,148,330909.31,399
67,Gôndola A,3,943,maos,323,3,1,2,068.012.003,Rattan com Tampa,ORGANIZACAO,ORGANIZACAO,225,372,148,314588.44,425
67,Gôndola A,3,943,maos,323,3,1,3,068.012.086,Rattan com Tampa,ORGANIZACAO,ORGANIZACAO,225,372,148,86249.99,167
67,Gôndola A,4,1281,maos,247,1,1,1,254.006.003,Modular Rattan,ORGANIZACAO,ORGANIZACAO,265,372,145,248265.19,285
67,Gôndola A,4,1281,maos,247,1,1,2,268.012.003,Cesto Europa Juta,ORGANIZACAO,ORGANIZACAO,202,285,150,170760.01,257
67,Gôndola A,4,1281,maos,247,1,1,3,268.012.002,Cesto Europa Juta,ORGANIZACAO,ORGANIZACAO,202,285,150,63098.7,163
67,Gôndola A,5,1542,olhos,700,1,1,1,068.012.002,Rattan com Tampa,ORGANIZACAO,ORGANIZACAO,225,372,148,330909.31,399
67,Gôndola A,5,1542,olhos,700,1,1,2,068.012.003,Rattan com Tampa,ORGANIZACAO,ORGANIZACAO,225,372,148,314588.44,425
67,Gôndola A,5,1542,olhos,700,1,1,3,068.012.086,Rattan com Tampa,ORGANIZACAO,ORGANIZACAO,225,372,148,86249.99,167
68,Gôndola A,1,100,chao,490,3,1,1,062.012.003,Rattan com Tampa,ORGANIZACAO,ORGANIZACAO,200,285,107,315555.5,538
68,Gôndola A,1,100,chao,490,3,1,2,062.012.002,Rattan com Tampa,ORGANIZACAO,ORGANIZACAO,200,285,105,311737.11,431
68,Gôndola A,1,100,chao,490,3,1,3,062.012.086,Rattan com Tampa,ORGANIZACAO,ORGANIZACAO,200,285,107,60957.32,188
68,Gôndola A,1,100,chao,490,3,1,4,011.036.001,Organiza Tudo com Divisórias Móveis,ORGANIZACAO,ORGANIZACAO,95,285,32,144071.01,577
68,Gôndola A,2,605,chao,323,3,1,1,062.012.003,Rattan com Tampa,ORGANIZACAO,ORGANIZACAO,200,285,107,315555.5,538
68,Gôndola A,2,605,chao,323,3,1,2,062.012.002,Rattan com Tampa,ORGANIZACAO,ORGANIZACAO,200,285,105,311737.11,431
68,Gôndola A,2,605,chao,323,3,1,3,062.012.086,Rattan com Tampa,ORGANIZACAO,ORGANIZACAO,200,285,107,60957.32,188
68,Gôndola A,2,605,chao,323,3,1,4,011.036.001,Organiza Tudo com Divisórias Móveis,ORGANIZACAO,ORGANIZACAO,95,285,32,144071.01,577
68,Gôndola A,3,943,maos,323,3,1,1,062.012.003,Rattan com Tampa,ORGANIZACAO,ORGANIZACAO,200,285,107,315555.5,538
68,Gôndola A,3,943,maos,323,3,1,2,062.012.002,Rattan com Tampa,ORGANIZACAO,ORGANIZACAO,200,285,105,311737.11,431
68,Gôndola A,3,943,maos,323,3,1,3,062.012.086,Rattan com Tampa,ORGANIZACAO,ORGANIZACAO,200,285,107,60957.32,188
68,Gôndola A,3,943,maos,323,3,1,4,011.036.001,Organiza Tudo com Divisórias Móveis,ORGANIZACAO,ORGANIZACAO,95,285,32,144071.01,577
68,Gôndola A,4,1281,maos,247,1,1,1,503.006.002,Caixa Organizadora Flat com Tampa,ORGANIZACAO,ORGANIZACAO,259,372,139,126819.02,156
68,Gôndola A,4,1281,maos,247,1,1,2,503.006.086,Caixa Organizadora Flat com Tampa,ORGANIZACAO,ORGANIZACAO,261,372,139,52220.88,110
68,Gôndola A,4,1281,maos,247,1,1,3,384.012.003,Organizador de Gavetas Modular,ORGANIZACAO,ORGANIZACAO,68,285,53,13905.69,195
68,Gôndola A,4,1281,maos,247,1,1,4,384.012.001,Organizador de Gavetas Modular,ORGANIZACAO,ORGANIZACAO,68,285,53,11778.37,204
68,Gôndola A,4,1281,maos,247,1,1,5,384.012.002,Organizador de Gavetas Modular,ORGANIZACAO,ORGANIZACAO,68,285,53,11106.65,138
68,Gôndola A,5,1542,olhos,700,1,1,1,062.012.003,Rattan com Tampa,ORGANIZACAO,ORGANIZACAO,200,285,107,315555.5,538
68,Gôndola A,5,1542,olhos,700,1,1,2,062.012.002,Rattan com Tampa,ORGANIZACAO,ORGANIZACAO,200,285,105,311737.11,431
68,Gôndola A,5,1542,olhos,700,1,1,3,062.012.086,Rattan com Tampa,ORGANIZACAO,ORGANIZACAO,200,285,107,60957.32,188
68,Gôndola A,5,1542,olhos,700,1,1,4,011.036.001,Organiza Tudo com Divisórias Móveis,ORGANIZACAO,ORGANIZACAO,95,285,32,144071.01,577
69,Gôndola A,4,1038,maos,700,2,1,1,186.006.002,Mega Luxo,FRASQUEIRAS E INFANTIL,FRASQUEIRAS,250,372,220,442151.62,378
69,Gôndola A,4,1038,maos,700,2,1,2,046.012.003,Porta Óleo Itália,COZINHA,COZINHA,88,285,162,438457.13,1746
69,Gôndola A,4,1038,maos,700,2,1,3,353.006.001,Kit Potes Modulares com 6 Peças,COZINHA,POTES,110,285,285,435974.81,178
69,Gôndola A,4,1038,maos,700,2,1,4,396.006.003,Lixeira Flat com Pedal,BANHO E LAVANDERIA,LIXEIRAS,172,285,268,422993.52,494
69,Gôndola A,4,1038,maos,700,2,1,5,079.012.003,Prateleira Madri,BANHO E LAVANDERIA,BANHEIRO,92,285,396,422170.48,1167
70,Gôndola B,1,100,chao,323,3,1,1,144.006.003,Porta Talher com 6 Divisórias e Tampa,COZINHA,COZINHA,290,372,50,434598.16,1138
70,Gôndola B,1,100,chao,323,3,1,2,187.006.001,Organiza Tudo com Divisórias Móveis,ORGANIZACAO,ORGANIZACAO,270,372,60,414222.22,505
70,Gôndola B,1,100,chao,323,3,1,3,019.024.001,Maleta Organiza Tudo c/Divis. Móveis,ORGANIZACAO,ORGANIZACAO,118,285,41,408590.74,872
70,Gôndola B,2,438,chao,323,3,1,1,144.006.003,Porta Talher com 6 Divisórias e Tampa,COZINHA,COZINHA,290,372,50,434598.16,1138
70,Gôndola B,2,438,chao,323,3,1,2,187.006.001,Organiza Tudo com Divisórias Móveis,ORGANIZACAO,ORGANIZACAO,270,372,60,414222.22,505
70,Gôndola B,2,438,chao,323,3,1,3,019.024.001,Maleta Organiza Tudo c/Divis. Móveis,ORGANIZACAO,ORGANIZACAO,118,285,41,408590.74,872
70,Gôndola B,3,776,chao,247,3,1,1,144.006.003,Porta Talher com 6 Divisórias e Tampa,COZINHA,COZINHA,290,372,50,434598.16,1138
70,Gôndola B,3,776,chao,247,3,1,2,187.006.001,Organiza Tudo com Divisórias Móveis,ORGANIZACAO,ORGANIZACAO,270,372,60,414222.22,505
70,Gôndola B,3,776,chao,247,3,1,3,019.024.001,Maleta Organiza Tudo c/Divis. Móveis,ORGANIZACAO,ORGANIZACAO,118,285,41,408590.74,872
70,Gôndola B,4,1038,maos,700,2,1,1,144.006.003,Porta Talher com 6 Divisórias e Tampa,COZINHA,COZINHA,290,372,50,434598.16,1138
70,Gôndola B,4,1038,maos,700,2,1,2,187.006.001,Organiza Tudo com Divisórias Móveis,ORGANIZACAO,ORGANIZACAO,270,372,60,414222.22,505
70,Gôndola B,4,1038,maos,700,2,1,3,019.024.001,Maleta Organiza Tudo c/Divis. Móveis,ORGANIZACAO,ORGANIZACAO,118,285,41,408590.74,872
71,Gôndola B,1,100,chao,490,3,1,1,214.006.003,Organizador Multiuso Rattan Com 6 Divisorias - Preto (214/P),ORGANIZACAO,ORGANIZACAO,178,285,160,373144.87,1009
71,Gôndola B,1,100,chao,490,3,1,2,214.006.002,Organizador Multiuso Rattan Com 6 Divisorias - Branco (214/B),ORGANIZACAO,ORGANIZACAO,177,285,160,190688.6,711
71,Gôndola B,1,100,chao,490,3,1,3,214.006.086,Organizador Multiuso Rattan Com 6 Divisorias - Chumbo,ORGANIZACAO,ORGANIZACAO,177,285,160,78702.74,421
71,Gôndola B,1,100,chao,490,3,1,4,445.012.001,Cosméticos e Bijou,ORGANIZACAO,ORGANIZACAO,130,285,80,154856.53,286
71,Gôndola B,2,605,chao,323,3,1,1,214.006.003,Organizador Multiuso Rattan Com 6 Divisorias - Preto (214/P),ORGANIZACAO,ORGANIZACAO,178,285,160,373144.87,1009
71,Gôndola B,2,605,chao,323,3,1,2,214.006.002,Organizador Multiuso Rattan Com 6 Divisorias - Branco (214/B),ORGANIZACAO,ORGANIZACAO,177,285,160,190688.6,711
71,Gôndola B,2,605,chao,323,3,1,3,214.006.086,Organizador Multiuso Rattan Com 6 Divisorias - Chumbo,ORGANIZACAO,ORGANIZACAO,177,285,160,78702.74,421
71,Gôndola B,2,605,chao,323,3,1,4,445.012.001,Cosméticos e Bijou,ORGANIZACAO,ORGANIZACAO,130,285,80,154856.53,286
71,Gôndola B,3,943,maos,323,3,1,1,214.006.003,Organizador Multiuso Rattan Com 6 Divisorias - Preto (214/P),ORGANIZACAO,ORGANIZACAO,178,285,160,373144.87,1009
71,Gôndola B,3,943,maos,323,3,1,2,214.006.002,Organizador Multiuso Rattan Com 6 Divisorias - Branco (214/B),ORGANIZACAO,ORGANIZACAO,177,285,160,190688.6,711
71,Gôndola B,3,943,maos,323,3,1,3,214.006.086,Organizador Multiuso Rattan Com 6 Divisorias - Chumbo,ORGANIZACAO,ORGANIZACAO,177,285,160,78702.74,421
71,Gôndola B,3,943,maos,323,3,1,4,445.012.001,Cosméticos e Bijou,ORGANIZACAO,ORGANIZACAO,130,285,80,154856.53,286
71,Gôndola B,4,1281,maos,247,1,1,1,047.012.003,Cesto Organizador Vime,ORGANIZACAO,ORGANIZACAO,210,372,170,81933.89,323
71,Gôndola B,4,1281,maos,247,1,1,2,047.012.002,Cesto Organizador Vime,ORGANIZACAO,ORGANIZACAO,210,372,170,72515.54,246
71,Gôndola B,4,1281,maos,247,1,1,3,444.012.001,Para Gavetas,ORGANIZACAO,ORGANIZACAO,175,285,30,24221.41,134
71,Gôndola B,5,1542,olhos,700,1,1,1,214.006.003,Organizador Multiuso Rattan Com 6 Divisorias - Preto (214/P),ORGANIZACAO,ORGANIZACAO,178,285,160,373144.87,1009
71,Gôndola B,5,1542,olhos,700,1,1,2,214.006.002,Organizador Multiuso Rattan Com 6 Divisorias - Branco (214/B),ORGANIZACAO,ORGANIZACAO,177,285,160,190688.6,711
71,Gôndola B,5,1542,olhos,700,1,1,3,214.006.086,Organizador Multiuso Rattan Com 6 Divisorias - Chumbo,ORGANIZACAO,ORGANIZACAO,177,285,160,78702.74,421
71,Gôndola B,5,1542,olhos,700,1,1,4,445.012.001,Cosméticos e Bijou,ORGANIZACAO,ORGANIZACAO,130,285,80,154856.53,286
72,Gôndola B,1,100,chao,490,3,1,1,258.006.003,Cesto Alongado Juta,ORGANIZACAO,ORGANIZACAO,165,372,145,234846.07,484
